fecha,producto,cantidad,precio_unitario,vendedor,sucursal,extra_columna
2025-08-27,Medias,1.0,9195.07,Lucía,La Plata,irrelevante
2025-08-27,Camisa,3.0,3381.21,,CABA,irrelevante
2025-08-27,Gorra,2.0,5142.05,,CABA,irrelevante
2025-08-27,Campera,,2462.06,,Mar del Plata,irrelevante
2025-08-27,Campera,2.0,10519.24,Ana,CABA,irrelevante
2025-08-27,Zapatilla,,8485.77,Sofía,Bahía Blanca,irrelevante
2025-08-27,Pantalón,2.0,16294.83,Juan,Bahía Blanca,irrelevante
2025-08-27,Short,2.0,6093.85,Mario,Mar del Plata,irrelevante
2025-08-27,Medias,1.0,13521.85,Juan,Bahía Blanca,irrelevante
2025-08-27,Jean,2.0,12299.63,Carlos,Mar del Plata,irrelevante
2025-08-27,Pantalón,2.0,6397.38,Juan,Bahía Blanca,irrelevante
2025-08-27,Remera,1.0,11400.49,Juan,Bahía Blanca,irrelevante
2025-08-27,Zapatilla,1.0,8834.75,Luz,La Plata,irrelevante
2025-08-27,Camisa,3.0,18775.42,Carlos,Bahía Blanca,irrelevante
2025-08-26,Buzo,3.0,11485.11,Ana,Rosario,irrelevante
2025-08-26,Pantalón,3.0,18686.03,,CABA,irrelevante
2025-08-26,Campera,3.0,7415.52,,La Plata,irrelevante
2025-08-26,Jean,1.0,17224.32,Ana,La Plata,irrelevante
2025-08-26,Jean,1.0,11847.37,,La Plata,irrelevante
2025-08-26,Campera,,17629.02,,Mar del Plata,irrelevante
2025-08-26,Medias,2.0,12461.49,Mario,La Plata,irrelevante
2025-08-26,Remera,,3038.01,Carlos,Rosario,irrelevante
2025-08-26,Zapatilla,3.0,7664.09,Juan,Mar del Plata,irrelevante
2025-08-26,Medias,,4431.55,Sofía,CABA,irrelevante
2025-08-26,Jean,,6905.49,Ana,Rosario,irrelevante
2025-08-26,Camisa,,19921.93,Lucía,La Plata,irrelevante
2025-08-26,Campera,3.0,7001.19,Sofía,Rosario,irrelevante
2025-08-26,Remera,,1693.0,Ana,CABA,irrelevante
2025-08-26,Buzo,1.0,9473.39,Mario,CABA,irrelevante
2025-08-26,Campera,1.0,7001.58,Carlos,La Plata,irrelevante
2025-08-26,Gorra,1.0,1639.92,Sofía,Bahía Blanca,irrelevante
2025-08-26,Remera,1.0,7265.9,Ana,La Plata,irrelevante
2025-08-26,Buzo,1.0,15451.37,Ana,Bahía Blanca,irrelevante
2025-08-26,Pantalón,1.0,10942.44,Luz,CABA,irrelevante
2025-08-26,Jean,1.0,12812.55,Mario,Bahía Blanca,irrelevante
2025-08-26,Buzo,,6234.66,Lucía,Bahía Blanca,irrelevante
2025-08-26,Jean,,2368.13,Sofía,La Plata,irrelevante
2025-08-26,Jean,3.0,9370.0,Luz,Mar del Plata,irrelevante
2025-08-26,Jean,,15562.86,,Rosario,irrelevante
2025-08-26,Short,1.0,10345.54,,Mar del Plata,irrelevante
2025-08-26,Gorra,1.0,10766.81,Carlos,La Plata,irrelevante
2025-08-26,Campera,,12579.75,Lucía,Mar del Plata,irrelevante
2025-08-26,Medias,,4455.61,,CABA,irrelevante
2025-08-26,Zapatilla,1.0,7277.62,Luz,Bahía Blanca,irrelevante
2025-08-26,Jean,3.0,16950.99,Carlos,CABA,irrelevante
2025-08-26,Short,1.0,17084.71,Carlos,Bahía Blanca,irrelevante
2025-08-26,Short,3.0,10290.23,Juan,Mar del Plata,irrelevante
2025-08-26,Buzo,3.0,13576.97,Mario,Rosario,irrelevante
2025-08-26,Gorra,3.0,15052.65,Carlos,Bahía Blanca,irrelevante
2025-08-26,Zapatilla,1.0,4772.39,,Bahía Blanca,irrelevante
2025-08-26,Jean,3.0,7982.35,Carlos,Mar del Plata,irrelevante
2025-08-26,Buzo,3.0,8944.71,Luz,La Plata,irrelevante
2025-08-26,Pantalón,2.0,8036.76,Luz,Mar del Plata,irrelevante
2025-08-26,Jean,3.0,3995.42,Mario,Rosario,irrelevante
2025-08-26,Jean,3.0,16610.92,Juan,CABA,irrelevante
2025-08-26,Remera,1.0,12177.94,Mario,CABA,irrelevante
2025-08-26,Pantalón,1.0,18784.58,,Mar del Plata,irrelevante
2025-08-26,Zapatilla,3.0,6310.74,Carlos,Bahía Blanca,irrelevante
2025-08-26,Pantalón,2.0,9443.31,Mario,Rosario,irrelevante
2025-08-26,Medias,,19061.79,Sofía,La Plata,irrelevante
2025-08-26,Campera,,10351.23,Lucía,La Plata,irrelevante
2025-08-26,Camisa,3.0,18504.52,Carlos,La Plata,irrelevante
2025-08-26,Gorra,3.0,4019.45,Sofía,Bahía Blanca,irrelevante
2025-08-26,Buzo,3.0,13514.18,Sofía,CABA,irrelevante
2025-08-26,Pantalón,3.0,7281.23,Luz,Mar del Plata,irrelevante
2025-08-26,Jean,3.0,12612.65,Lucía,La Plata,irrelevante
2025-08-26,Pantalón,2.0,5611.38,Luz,CABA,irrelevante
2025-08-26,Gorra,1.0,9154.75,Juan,Bahía Blanca,irrelevante
2025-08-26,Zapatilla,2.0,2784.85,Lucía,La Plata,irrelevante
2025-08-26,Jean,3.0,5729.59,Juan,Mar del Plata,irrelevante
2025-08-26,Camisa,2.0,19246.21,Mario,CABA,irrelevante
2025-08-26,Zapatilla,1.0,15709.39,Ana,Mar del Plata,irrelevante
2025-08-26,Camisa,1.0,19486.31,Lucía,CABA,irrelevante
2025-08-26,Zapatilla,,8313.15,Juan,Mar del Plata,irrelevante
2025-08-26,Pantalón,1.0,12694.76,Carlos,Rosario,irrelevante
2025-08-26,Jean,3.0,16980.59,Luz,Rosario,irrelevante
2025-08-26,Medias,1.0,10259.25,Luz,CABA,irrelevante
2025-08-26,Short,1.0,9515.68,Ana,Rosario,irrelevante
2025-08-26,Camisa,,10851.12,Carlos,Rosario,irrelevante
2025-08-26,Pantalón,,4171.16,Lucía,CABA,irrelevante
2025-08-26,Remera,3.0,4970.51,Ana,La Plata,irrelevante
2025-08-26,Campera,2.0,8915.39,Juan,Mar del Plata,irrelevante
2025-08-26,Pantalón,2.0,7572.78,Juan,Bahía Blanca,irrelevante
2025-08-26,Short,2.0,7013.85,Lucía,La Plata,irrelevante
2025-08-26,Medias,2.0,16135.55,,La Plata,irrelevante
2025-08-26,Medias,,7461.39,Luz,CABA,irrelevante
2025-08-26,Camisa,2.0,8497.45,Carlos,CABA,irrelevante
2025-08-26,Jean,,13312.24,Ana,Rosario,irrelevante
2025-08-26,Campera,,18219.4,Luz,La Plata,irrelevante
2025-08-26,Camisa,2.0,9291.45,,CABA,irrelevante
2025-08-26,Remera,2.0,15918.54,Mario,Rosario,irrelevante
2025-08-26,Camisa,1.0,11474.7,Sofía,Rosario,irrelevante
2025-08-26,Medias,3.0,7320.29,Mario,CABA,irrelevante
2025-08-26,Remera,2.0,14801.63,,La Plata,irrelevante
2025-08-26,Jean,,17573.93,Luz,CABA,irrelevante
2025-08-26,Camisa,2.0,16463.6,Sofía,Rosario,irrelevante
2025-08-26,Camisa,3.0,13220.12,Mario,La Plata,irrelevante
2025-08-26,Jean,1.0,16790.67,Carlos,Bahía Blanca,irrelevante
2025-08-26,Buzo,2.0,12099.87,Mario,La Plata,irrelevante
2025-08-26,Pantalón,,4713.53,Mario,Rosario,irrelevante
2025-08-26,Buzo,,9409.53,Luz,Rosario,irrelevante
2025-08-26,Remera,1.0,17293.47,Luz,Rosario,irrelevante
2025-08-26,Zapatilla,,19457.29,Mario,La Plata,irrelevante
2025-08-26,Camisa,1.0,14106.0,Carlos,CABA,irrelevante
2025-08-26,Camisa,1.0,12922.32,Mario,CABA,irrelevante
2025-08-26,Pantalón,,15667.88,Juan,Bahía Blanca,irrelevante
2025-08-26,Pantalón,1.0,10942.59,,CABA,irrelevante
2025-08-26,Camisa,1.0,2136.58,Sofía,Rosario,irrelevante
2025-08-26,Buzo,3.0,1718.3,Carlos,La Plata,irrelevante
2025-08-26,Buzo,1.0,5720.61,Lucía,Mar del Plata,irrelevante
2025-08-26,Remera,1.0,18833.87,,CABA,irrelevante
2025-08-26,Pantalón,2.0,3596.1,Sofía,Bahía Blanca,irrelevante
2025-08-26,Remera,,2513.23,Ana,Mar del Plata,irrelevante
2025-08-26,Short,,10385.41,Juan,La Plata,irrelevante
2025-08-26,Remera,2.0,11358.42,Lucía,Rosario,irrelevante
2025-08-26,Jean,,6594.56,,Mar del Plata,irrelevante
2025-08-26,Pantalón,2.0,18181.66,Sofía,La Plata,irrelevante
2025-08-26,Buzo,1.0,7655.88,Carlos,Mar del Plata,irrelevante
2025-08-26,Camisa,2.0,9758.93,Lucía,La Plata,irrelevante
2025-08-26,Buzo,2.0,12559.05,Luz,Rosario,irrelevante
2025-08-26,Jean,2.0,9752.6,Mario,Rosario,irrelevante
2025-08-26,Buzo,3.0,2315.66,Ana,CABA,irrelevante
2025-08-26,Zapatilla,2.0,6049.2,Juan,La Plata,irrelevante
2025-08-26,Remera,2.0,16702.89,Mario,Mar del Plata,irrelevante
2025-08-26,Pantalón,2.0,15482.76,,Rosario,irrelevante
2025-08-26,Buzo,3.0,3136.8,Juan,Mar del Plata,irrelevante
2025-08-26,Jean,3.0,9494.94,Sofía,Rosario,irrelevante
2025-08-26,Buzo,2.0,12718.11,Mario,La Plata,irrelevante
2025-08-26,Zapatilla,,4148.85,Juan,Bahía Blanca,irrelevante
2025-08-26,Zapatilla,3.0,13158.53,Sofía,La Plata,irrelevante
2025-08-26,Camisa,1.0,6348.11,,Mar del Plata,irrelevante
2025-08-26,Buzo,3.0,19738.05,Ana,Rosario,irrelevante
2025-08-26,Gorra,,18033.92,Juan,CABA,irrelevante
2025-08-26,Jean,1.0,4057.15,Luz,Mar del Plata,irrelevante
2025-08-26,Medias,,19995.26,Juan,Rosario,irrelevante
2025-08-26,Gorra,2.0,16925.03,Mario,Rosario,irrelevante
2025-08-26,Campera,1.0,16722.59,Mario,CABA,irrelevante
2025-08-26,Buzo,2.0,16156.64,Luz,La Plata,irrelevante
2025-08-26,Medias,1.0,13180.78,Lucía,Bahía Blanca,irrelevante
2025-08-26,Pantalón,,13494.23,Mario,Rosario,irrelevante
2025-08-26,Zapatilla,1.0,13169.76,Ana,Mar del Plata,irrelevante
2025-08-26,Remera,1.0,19205.7,Ana,Mar del Plata,irrelevante
2025-08-26,Campera,1.0,18974.57,Sofía,Rosario,irrelevante
2025-08-26,Medias,1.0,4396.73,Carlos,La Plata,irrelevante
2025-08-26,Zapatilla,,18738.38,Juan,Bahía Blanca,irrelevante
2025-08-26,Short,,2767.4,Sofía,Bahía Blanca,irrelevante
2025-08-26,Gorra,2.0,14647.77,Sofía,Mar del Plata,irrelevante
2025-08-26,Pantalón,,6973.57,Sofía,CABA,irrelevante
2025-08-26,Zapatilla,3.0,9069.22,Carlos,CABA,irrelevante
2025-08-26,Medias,2.0,14561.86,,La Plata,irrelevante
2025-08-26,Remera,,15106.74,Sofía,Bahía Blanca,irrelevante
2025-08-26,Zapatilla,2.0,4543.16,,CABA,irrelevante
2025-08-26,Buzo,,13260.68,Mario,Rosario,irrelevante
2025-08-26,Pantalón,2.0,10507.04,Mario,Rosario,irrelevante
2025-08-26,Jean,2.0,19191.64,Lucía,Rosario,irrelevante
2025-08-26,Campera,2.0,7259.18,Lucía,CABA,irrelevante
2025-08-26,Zapatilla,2.0,10601.42,Juan,CABA,irrelevante
2025-08-26,Gorra,,3064.65,Luz,La Plata,irrelevante
2025-08-26,Buzo,2.0,11532.86,Luz,Bahía Blanca,irrelevante
2025-08-26,Gorra,,10194.53,Carlos,Mar del Plata,irrelevante
2025-08-26,Medias,2.0,16318.75,Sofía,Bahía Blanca,irrelevante
2025-08-26,Buzo,1.0,1777.27,Luz,CABA,irrelevante
2025-08-26,Zapatilla,1.0,9632.91,Juan,CABA,irrelevante
2025-08-26,Campera,2.0,14104.17,Sofía,Bahía Blanca,irrelevante
2025-08-26,Campera,3.0,7827.8,Lucía,La Plata,irrelevante
2025-08-26,Pantalón,1.0,17295.86,Carlos,CABA,irrelevante
2025-08-26,Medias,,9614.11,Ana,La Plata,irrelevante
2025-08-26,Camisa,3.0,3331.86,Luz,Bahía Blanca,irrelevante
2025-08-26,Pantalón,2.0,10142.81,Carlos,La Plata,irrelevante
2025-08-26,Jean,,7428.42,Luz,La Plata,irrelevante
2025-08-26,Buzo,3.0,15136.0,,CABA,irrelevante
2025-08-26,Camisa,,5698.05,Ana,Rosario,irrelevante
2025-08-26,Remera,2.0,15293.93,Ana,Bahía Blanca,irrelevante
2025-08-26,Campera,,19270.41,Lucía,Mar del Plata,irrelevante
2025-08-26,Zapatilla,1.0,13067.17,Juan,Rosario,irrelevante
2025-08-26,Pantalón,,7319.42,Ana,Bahía Blanca,irrelevante
2025-08-26,Buzo,3.0,15674.83,Lucía,Bahía Blanca,irrelevante
2025-08-26,Pantalón,3.0,11138.6,Mario,Rosario,irrelevante
2025-08-26,Camisa,1.0,13245.76,Mario,Bahía Blanca,irrelevante
2025-08-26,Medias,3.0,16220.4,Ana,CABA,irrelevante
2025-08-26,Remera,,5513.13,Lucía,La Plata,irrelevante
2025-08-26,Jean,3.0,11435.15,Sofía,Rosario,irrelevante
2025-08-26,Jean,,5127.09,Luz,Bahía Blanca,irrelevante
2025-08-26,Campera,1.0,18717.04,Luz,Rosario,irrelevante
2025-08-26,Zapatilla,2.0,11853.3,Luz,La Plata,irrelevante
2025-08-26,Buzo,,13062.23,Luz,Mar del Plata,irrelevante
2025-08-26,Gorra,2.0,10744.83,Mario,Mar del Plata,irrelevante
2025-08-26,Buzo,,8759.17,Lucía,Bahía Blanca,irrelevante
2025-08-26,Medias,3.0,19956.61,Luz,Bahía Blanca,irrelevante
2025-08-26,Pantalón,1.0,15004.92,Juan,Bahía Blanca,irrelevante
2025-08-26,Buzo,1.0,10585.36,Ana,CABA,irrelevante
2025-08-26,Remera,1.0,7202.11,Ana,La Plata,irrelevante
2025-08-26,Zapatilla,1.0,16828.12,Juan,Rosario,irrelevante
2025-08-26,Camisa,,9201.84,Juan,La Plata,irrelevante
2025-08-26,Zapatilla,1.0,9764.37,Ana,Mar del Plata,irrelevante
2025-08-26,Campera,1.0,2060.07,Ana,Rosario,irrelevante
2025-08-26,Camisa,1.0,15974.71,Ana,Rosario,irrelevante
2025-08-26,Jean,1.0,13101.96,Sofía,Mar del Plata,irrelevante
2025-08-26,Jean,,13863.35,Luz,Rosario,irrelevante
2025-08-26,Medias,2.0,15116.22,Carlos,Mar del Plata,irrelevante
2025-08-26,Short,2.0,13639.61,Carlos,Mar del Plata,irrelevante
2025-08-26,Buzo,,8532.0,,CABA,irrelevante
2025-08-26,Jean,3.0,18387.82,Mario,Mar del Plata,irrelevante
2025-08-26,Pantalón,1.0,18069.38,Luz,CABA,irrelevante
2025-08-26,Jean,3.0,5742.61,Juan,La Plata,irrelevante
2025-08-26,Camisa,1.0,9390.23,Mario,Bahía Blanca,irrelevante
2025-08-26,Short,1.0,6209.42,Luz,Rosario,irrelevante
2025-08-26,Gorra,2.0,13440.63,,La Plata,irrelevante
2025-08-26,Campera,3.0,11882.47,Sofía,Rosario,irrelevante
2025-08-26,Jean,1.0,3173.51,,Rosario,irrelevante
2025-08-26,Campera,2.0,17727.62,Mario,CABA,irrelevante
2025-08-26,Medias,3.0,15256.53,Luz,Bahía Blanca,irrelevante
2025-08-26,Zapatilla,2.0,2493.91,Carlos,Rosario,irrelevante
2025-08-26,Zapatilla,1.0,1868.81,Luz,Mar del Plata,irrelevante
2025-08-25,Zapatilla,2.0,17814.76,Juan,Rosario,irrelevante
2025-08-25,Medias,1.0,11692.53,Carlos,La Plata,irrelevante
2025-08-25,Zapatilla,3.0,5191.99,Mario,Bahía Blanca,irrelevante
2025-08-25,Campera,,2434.49,Luz,Rosario,irrelevante
2025-08-25,Campera,2.0,13964.23,Sofía,La Plata,irrelevante
2025-08-25,Pantalón,1.0,5303.5,Lucía,CABA,irrelevante
2025-08-25,Medias,1.0,3367.75,Lucía,Rosario,irrelevante
2025-08-25,Camisa,,6121.0,,Bahía Blanca,irrelevante
2025-08-25,Medias,1.0,16188.01,Juan,CABA,irrelevante
2025-08-25,Medias,2.0,14115.55,,La Plata,irrelevante
2025-08-25,Gorra,1.0,3333.55,Lucía,CABA,irrelevante
2025-08-25,Short,,3240.45,Juan,Rosario,irrelevante
2025-08-25,Zapatilla,3.0,2329.65,Mario,CABA,irrelevante
2025-08-25,Medias,3.0,18796.43,Sofía,La Plata,irrelevante
2025-08-25,Camisa,,12620.48,Juan,Rosario,irrelevante
2025-08-25,Medias,,15475.29,Carlos,CABA,irrelevante
2025-08-25,Pantalón,1.0,14101.44,Carlos,Bahía Blanca,irrelevante
2025-08-25,Short,1.0,2171.36,Mario,Rosario,irrelevante
2025-08-25,Short,,5512.24,,Bahía Blanca,irrelevante
2025-08-25,Pantalón,1.0,16732.07,Carlos,Mar del Plata,irrelevante
2025-08-25,Zapatilla,3.0,6329.54,Ana,Bahía Blanca,irrelevante
2025-08-25,Buzo,1.0,9706.16,Mario,Rosario,irrelevante
2025-08-25,Remera,1.0,11526.51,Sofía,Bahía Blanca,irrelevante
2025-08-25,Camisa,2.0,13417.86,Luz,Bahía Blanca,irrelevante
2025-08-25,Pantalón,,8218.16,Ana,Rosario,irrelevante
2025-08-25,Remera,3.0,18764.41,Luz,La Plata,irrelevante
2025-08-25,Zapatilla,,18875.83,Mario,Rosario,irrelevante
2025-08-25,Gorra,1.0,19726.39,Mario,CABA,irrelevante
2025-08-25,Short,,1867.73,Ana,Mar del Plata,irrelevante
2025-08-25,Zapatilla,1.0,18725.98,,Mar del Plata,irrelevante
2025-08-25,Pantalón,1.0,16194.87,Sofía,Bahía Blanca,irrelevante
2025-08-25,Campera,1.0,1712.72,Mario,Mar del Plata,irrelevante
2025-08-25,Buzo,1.0,18570.81,Juan,Mar del Plata,irrelevante
2025-08-25,Pantalón,,4925.86,Carlos,La Plata,irrelevante
2025-08-25,Short,,8571.51,Lucía,Bahía Blanca,irrelevante
2025-08-25,Camisa,1.0,6037.32,Lucía,CABA,irrelevante
2025-08-25,Zapatilla,,10136.38,Lucía,Bahía Blanca,irrelevante
2025-08-25,Short,,8415.87,Luz,CABA,irrelevante
2025-08-25,Jean,2.0,13968.45,,CABA,irrelevante
2025-08-25,Pantalón,3.0,12944.2,Carlos,Bahía Blanca,irrelevante
2025-08-25,Campera,,16849.48,,CABA,irrelevante
2025-08-25,Buzo,,11553.16,Sofía,La Plata,irrelevante
2025-08-25,Jean,2.0,13432.6,Juan,Rosario,irrelevante
2025-08-25,Buzo,1.0,14785.62,Lucía,Mar del Plata,irrelevante
2025-08-25,Medias,1.0,17150.83,Sofía,Mar del Plata,irrelevante
2025-08-25,Campera,1.0,11840.48,,Mar del Plata,irrelevante
2025-08-25,Buzo,1.0,15985.74,Sofía,Rosario,irrelevante
2025-08-25,Gorra,3.0,9460.65,Juan,CABA,irrelevante
2025-08-25,Zapatilla,3.0,10890.06,Mario,CABA,irrelevante
2025-08-25,Camisa,2.0,2019.62,Lucía,Bahía Blanca,irrelevante
2025-08-25,Jean,1.0,7743.98,Carlos,Rosario,irrelevante
2025-08-25,Zapatilla,1.0,15201.14,Carlos,Rosario,irrelevante
2025-08-25,Zapatilla,1.0,6502.74,Luz,Mar del Plata,irrelevante
2025-08-25,Zapatilla,,17338.47,Juan,Rosario,irrelevante
2025-08-25,Zapatilla,2.0,6428.05,Juan,Bahía Blanca,irrelevante
2025-08-25,Remera,2.0,3187.19,Ana,Bahía Blanca,irrelevante
2025-08-25,Zapatilla,1.0,10380.6,Mario,Rosario,irrelevante
2025-08-25,Camisa,3.0,7415.99,Mario,CABA,irrelevante
2025-08-25,Zapatilla,3.0,12414.79,Luz,La Plata,irrelevante
2025-08-25,Pantalón,,5001.87,Mario,Bahía Blanca,irrelevante
2025-08-25,Zapatilla,3.0,17931.32,Sofía,La Plata,irrelevante
2025-08-25,Pantalón,1.0,6858.64,Ana,Rosario,irrelevante
2025-08-25,Jean,1.0,11992.76,,La Plata,irrelevante
2025-08-25,Medias,,7070.57,Mario,CABA,irrelevante
2025-08-25,Remera,2.0,6585.21,Mario,Rosario,irrelevante
2025-08-25,Short,2.0,16090.18,Sofía,CABA,irrelevante
2025-08-25,Remera,3.0,19831.27,Sofía,Mar del Plata,irrelevante
2025-08-25,Zapatilla,3.0,14262.81,Carlos,Bahía Blanca,irrelevante
2025-08-25,Medias,3.0,10074.3,Ana,La Plata,irrelevante
2025-08-25,Medias,,16215.83,Lucía,Bahía Blanca,irrelevante
2025-08-25,Camisa,3.0,17481.2,Juan,Mar del Plata,irrelevante
2025-08-25,Short,3.0,2934.77,Luz,Mar del Plata,irrelevante
2025-08-25,Jean,,13212.25,Sofía,La Plata,irrelevante
2025-08-25,Jean,,1697.97,Ana,Rosario,irrelevante
2025-08-25,Short,,11982.75,Juan,CABA,irrelevante
2025-08-25,Jean,,9629.53,Ana,Mar del Plata,irrelevante
2025-08-25,Medias,3.0,4354.82,Sofía,Bahía Blanca,irrelevante
2025-08-25,Campera,2.0,11823.59,,Mar del Plata,irrelevante
2025-08-25,Gorra,1.0,8714.87,Sofía,Bahía Blanca,irrelevante
2025-08-25,Remera,2.0,16474.7,,Rosario,irrelevante
2025-08-25,Gorra,,15352.57,Lucía,Rosario,irrelevante
2025-08-25,Gorra,1.0,13016.19,Ana,Mar del Plata,irrelevante
2025-08-25,Zapatilla,1.0,12872.05,Sofía,Mar del Plata,irrelevante
2025-08-25,Camisa,2.0,18025.23,Luz,Rosario,irrelevante
2025-08-25,Campera,,8279.16,Luz,La Plata,irrelevante
2025-08-25,Jean,3.0,3084.73,Ana,Bahía Blanca,irrelevante
2025-08-25,Medias,2.0,8475.81,Ana,Rosario,irrelevante
2025-08-25,Medias,3.0,18739.28,Juan,CABA,irrelevante
2025-08-25,Buzo,3.0,7915.05,Ana,CABA,irrelevante
2025-08-25,Pantalón,1.0,13989.33,,La Plata,irrelevante
2025-08-25,Pantalón,2.0,9378.89,Lucía,La Plata,irrelevante
2025-08-25,Camisa,2.0,12512.63,Ana,Mar del Plata,irrelevante
2025-08-25,Remera,1.0,2566.09,Luz,Rosario,irrelevante
2025-08-25,Buzo,1.0,19641.33,Luz,Mar del Plata,irrelevante
2025-08-25,Gorra,1.0,19984.43,,La Plata,irrelevante
2025-08-25,Camisa,,3063.92,Luz,Bahía Blanca,irrelevante
2025-08-25,Campera,1.0,6190.97,Lucía,Bahía Blanca,irrelevante
2025-08-25,Medias,3.0,13073.57,Ana,Mar del Plata,irrelevante
2025-08-25,Remera,2.0,3318.59,Sofía,Mar del Plata,irrelevante
2025-08-25,Jean,2.0,10134.58,Ana,Mar del Plata,irrelevante
2025-08-25,Jean,2.0,18915.74,Luz,La Plata,irrelevante
2025-08-25,Remera,2.0,19360.53,Carlos,CABA,irrelevante
2025-08-25,Short,3.0,5488.38,Sofía,Bahía Blanca,irrelevante
2025-08-25,Remera,3.0,14376.73,Mario,Mar del Plata,irrelevante
2025-08-25,Medias,,6346.97,Lucía,CABA,irrelevante
2025-08-25,Camisa,,3705.78,Lucía,Bahía Blanca,irrelevante
2025-08-25,Buzo,3.0,12735.72,Luz,Mar del Plata,irrelevante
2025-08-25,Short,,13996.08,Mario,Mar del Plata,irrelevante
2025-08-25,Pantalón,3.0,17646.98,Luz,Mar del Plata,irrelevante
2025-08-25,Buzo,2.0,4220.05,,CABA,irrelevante
2025-08-25,Gorra,2.0,11943.51,Carlos,Rosario,irrelevante
2025-08-25,Remera,3.0,4560.63,Luz,La Plata,irrelevante
2025-08-25,Camisa,2.0,11372.48,Sofía,Mar del Plata,irrelevante
2025-08-25,Medias,1.0,17386.38,Carlos,Rosario,irrelevante
2025-08-25,Remera,3.0,7261.97,Mario,Mar del Plata,irrelevante
2025-08-25,Zapatilla,2.0,11141.35,Sofía,Rosario,irrelevante
2025-08-25,Gorra,1.0,11242.79,Juan,Mar del Plata,irrelevante
2025-08-25,Jean,2.0,13389.06,,Bahía Blanca,irrelevante
2025-08-25,Medias,,3377.66,Sofía,La Plata,irrelevante
2025-08-25,Remera,3.0,10312.19,Sofía,CABA,irrelevante
2025-08-25,Zapatilla,3.0,12466.28,Sofía,CABA,irrelevante
2025-08-25,Gorra,1.0,17312.07,Mario,Rosario,irrelevante
2025-08-25,Medias,3.0,1876.45,Mario,La Plata,irrelevante
2025-08-25,Medias,2.0,3007.93,Luz,Bahía Blanca,irrelevante
2025-08-25,Zapatilla,,17596.65,Sofía,La Plata,irrelevante
2025-08-25,Gorra,,3539.38,Ana,Bahía Blanca,irrelevante
2025-08-25,Pantalón,3.0,5336.15,Ana,Rosario,irrelevante
2025-08-25,Jean,1.0,3960.15,Luz,Bahía Blanca,irrelevante
2025-08-25,Jean,3.0,8253.83,Juan,La Plata,irrelevante
2025-08-25,Medias,,15018.25,Mario,Bahía Blanca,irrelevante
2025-08-25,Gorra,2.0,2569.05,Carlos,Mar del Plata,irrelevante
2025-08-25,Camisa,2.0,1690.95,,Rosario,irrelevante
2025-08-25,Short,2.0,5730.23,,CABA,irrelevante
2025-08-25,Buzo,,14532.68,Mario,Bahía Blanca,irrelevante
2025-08-25,Remera,2.0,18152.14,Lucía,Bahía Blanca,irrelevante
2025-08-25,Campera,1.0,13024.34,,Bahía Blanca,irrelevante
2025-08-25,Short,2.0,14429.43,Luz,CABA,irrelevante
2025-08-25,Gorra,2.0,7499.85,Mario,CABA,irrelevante
2025-08-25,Pantalón,3.0,17914.1,Ana,Bahía Blanca,irrelevante
2025-08-25,Jean,1.0,6014.67,Sofía,CABA,irrelevante
2025-08-25,Remera,3.0,10409.95,Carlos,La Plata,irrelevante
2025-08-25,Pantalón,,9255.66,Juan,Mar del Plata,irrelevante
2025-08-25,Campera,3.0,2204.59,Carlos,Rosario,irrelevante
2025-08-25,Jean,3.0,8092.54,Mario,CABA,irrelevante
2025-08-25,Zapatilla,1.0,7880.76,Sofía,Bahía Blanca,irrelevante
2025-08-25,Jean,,5492.17,Lucía,Bahía Blanca,irrelevante
2025-08-25,Short,,14717.11,Carlos,La Plata,irrelevante
2025-08-25,Buzo,,15102.58,Mario,CABA,irrelevante
2025-08-25,Pantalón,1.0,17891.43,Mario,Rosario,irrelevante
2025-08-25,Campera,,16739.98,Luz,Bahía Blanca,irrelevante
2025-08-25,Camisa,2.0,16351.52,,Mar del Plata,irrelevante
2025-08-25,Jean,1.0,2182.74,Luz,CABA,irrelevante
2025-08-25,Short,2.0,11527.39,Juan,La Plata,irrelevante
2025-08-25,Medias,,13161.63,Luz,Rosario,irrelevante
2025-08-25,Gorra,,18205.68,Ana,Bahía Blanca,irrelevante
2025-08-25,Gorra,,11644.63,Luz,CABA,irrelevante
2025-08-25,Medias,3.0,9082.64,,Bahía Blanca,irrelevante
2025-08-25,Medias,3.0,18103.39,Lucía,La Plata,irrelevante
2025-08-25,Gorra,,13027.84,Juan,Rosario,irrelevante
2025-08-25,Remera,,11582.9,Luz,La Plata,irrelevante
2025-08-25,Short,2.0,18513.34,Ana,CABA,irrelevante
2025-08-25,Buzo,,12025.17,Juan,CABA,irrelevante
2025-08-25,Jean,,4750.43,Lucía,CABA,irrelevante
2025-08-25,Zapatilla,,10383.43,Mario,CABA,irrelevante
2025-08-25,Campera,,5955.14,Carlos,Bahía Blanca,irrelevante
2025-08-25,Short,2.0,3322.12,Luz,CABA,irrelevante
2025-08-25,Camisa,3.0,3051.4,Carlos,Rosario,irrelevante
2025-08-25,Remera,1.0,19393.47,Mario,La Plata,irrelevante
2025-08-25,Gorra,,13658.53,Luz,Mar del Plata,irrelevante
2025-08-25,Short,2.0,4892.57,Mario,Mar del Plata,irrelevante
2025-08-25,Pantalón,3.0,11771.76,Mario,Rosario,irrelevante
