fecha,producto,cantidad,precio_unitario,vendedor,sucursal
2025-08-26,Zapatilla,1.0,1868.81,Luz,Mar Del Plata
2025-08-25,Zapatilla,2.0,17814.76,Juan,Rosario
2025-08-25,Medias,1.0,11692.53,Carlos,La Plata
2025-08-25,Zapatilla,3.0,5191.99,Mario,Bahaa Blanca
2025-08-25,Campera,2.0,13964.23,Sofaa,La Plata
2025-08-25,Pantala3N,1.0,5303.5,Lucaa,Caba
2025-08-25,Medias,1.0,3367.75,Lucaa,Rosario
2025-08-25,Medias,1.0,16188.01,Juan,Caba
2025-08-25,Medias,2.0,14115.55,,La Plata
2025-08-25,Gorra,1.0,3333.55,Lucaa,Caba
2025-08-25,Zapatilla,3.0,2329.65,Mario,Caba
2025-08-25,Medias,3.0,18796.43,Sofaa,La Plata
2025-08-25,Pantala3N,1.0,14101.44,Carlos,Bahaa Blanca
2025-08-25,Short,1.0,2171.36,Mario,Rosario
2025-08-25,Pantala3N,1.0,16732.07,Carlos,Mar Del Plata
2025-08-25,Zapatilla,3.0,6329.54,Ana,Bahaa Blanca
2025-08-25,Buzo,1.0,9706.16,Mario,Rosario
2025-08-25,Remera,1.0,11526.51,Sofaa,Bahaa Blanca
2025-08-25,Camisa,2.0,13417.86,Luz,Bahaa Blanca
2025-08-25,Remera,3.0,18764.41,Luz,La Plata
2025-08-25,Gorra,1.0,19726.39,Mario,Caba
2025-08-25,Zapatilla,1.0,18725.98,,Mar Del Plata
2025-08-25,Pantala3N,1.0,16194.87,Sofaa,Bahaa Blanca
2025-08-25,Campera,1.0,1712.72,Mario,Mar Del Plata
2025-08-25,Buzo,1.0,18570.81,Juan,Mar Del Plata
2025-08-25,Camisa,1.0,6037.32,Lucaa,Caba
2025-08-25,Jean,2.0,13968.45,,Caba
2025-08-25,Pantala3N,3.0,12944.2,Carlos,Bahaa Blanca
2025-08-25,Jean,2.0,13432.6,Juan,Rosario
2025-08-25,Buzo,1.0,14785.62,Lucaa,Mar Del Plata
2025-08-25,Medias,1.0,17150.83,Sofaa,Mar Del Plata
2025-08-25,Campera,1.0,11840.48,,Mar Del Plata
2025-08-25,Buzo,1.0,15985.74,Sofaa,Rosario
2025-08-25,Gorra,3.0,9460.65,Juan,Caba
2025-08-25,Zapatilla,3.0,10890.06,Mario,Caba
2025-08-25,Camisa,2.0,2019.62,Lucaa,Bahaa Blanca
2025-08-25,Jean,1.0,7743.98,Carlos,Rosario
2025-08-25,Zapatilla,1.0,15201.14,Carlos,Rosario
2025-08-25,Zapatilla,1.0,6502.74,Luz,Mar Del Plata
2025-08-25,Zapatilla,2.0,6428.05,Juan,Bahaa Blanca
2025-08-25,Remera,2.0,3187.19,Ana,Bahaa Blanca
2025-08-25,Zapatilla,1.0,10380.6,Mario,Rosario
2025-08-25,Camisa,3.0,7415.99,Mario,Caba
2025-08-25,Zapatilla,3.0,12414.79,Luz,La Plata
2025-08-25,Zapatilla,3.0,17931.32,Sofaa,La Plata
2025-08-25,Pantala3N,1.0,6858.64,Ana,Rosario
2025-08-25,Jean,1.0,11992.76,,La Plata
2025-08-25,Remera,2.0,6585.21,Mario,Rosario
2025-08-25,Short,2.0,16090.18,Sofaa,Caba
2025-08-25,Remera,3.0,19831.27,Sofaa,Mar Del Plata
2025-08-25,Zapatilla,3.0,14262.81,Carlos,Bahaa Blanca
2025-08-25,Medias,3.0,10074.3,Ana,La Plata
2025-08-25,Camisa,3.0,17481.2,Juan,Mar Del Plata
2025-08-25,Short,3.0,2934.77,Luz,Mar Del Plata
2025-08-25,Medias,3.0,4354.82,Sofaa,Bahaa Blanca
2025-08-25,Campera,2.0,11823.59,,Mar Del Plata
2025-08-25,Gorra,1.0,8714.87,Sofaa,Bahaa Blanca
2025-08-25,Remera,2.0,16474.7,,Rosario
2025-08-25,Gorra,1.0,13016.19,Ana,Mar Del Plata
2025-08-25,Zapatilla,1.0,12872.05,Sofaa,Mar Del Plata
2025-08-25,Camisa,2.0,18025.23,Luz,Rosario
2025-08-25,Jean,3.0,3084.73,Ana,Bahaa Blanca
2025-08-25,Medias,2.0,8475.81,Ana,Rosario
2025-08-25,Medias,3.0,18739.28,Juan,Caba
2025-08-25,Buzo,3.0,7915.05,Ana,Caba
2025-08-25,Pantala3N,1.0,13989.33,,La Plata
2025-08-25,Pantala3N,2.0,9378.89,Lucaa,La Plata
2025-08-25,Camisa,2.0,12512.63,Ana,Mar Del Plata
2025-08-25,Remera,1.0,2566.09,Luz,Rosario
2025-08-25,Buzo,1.0,19641.33,Luz,Mar Del Plata
2025-08-25,Gorra,1.0,19984.43,,La Plata
2025-08-25,Campera,1.0,6190.97,Lucaa,Bahaa Blanca
2025-08-25,Medias,3.0,13073.57,Ana,Mar Del Plata
2025-08-25,Remera,2.0,3318.59,Sofaa,Mar Del Plata
2025-08-25,Jean,2.0,10134.58,Ana,Mar Del Plata
2025-08-25,Jean,2.0,18915.74,Luz,La Plata
2025-08-25,Remera,2.0,19360.53,Carlos,Caba
2025-08-25,Short,3.0,5488.38,Sofaa,Bahaa Blanca
2025-08-25,Remera,3.0,14376.73,Mario,Mar Del Plata
2025-08-25,Buzo,3.0,12735.72,Luz,Mar Del Plata
2025-08-25,Pantala3N,3.0,17646.98,Luz,Mar Del Plata
2025-08-25,Buzo,2.0,4220.05,,Caba
2025-08-25,Gorra,2.0,11943.51,Carlos,Rosario
2025-08-25,Remera,3.0,4560.63,Luz,La Plata
2025-08-25,Camisa,2.0,11372.48,Sofaa,Mar Del Plata
2025-08-25,Medias,1.0,17386.38,Carlos,Rosario
2025-08-25,Remera,3.0,7261.97,Mario,Mar Del Plata
2025-08-25,Zapatilla,2.0,11141.35,Sofaa,Rosario
2025-08-25,Gorra,1.0,11242.79,Juan,Mar Del Plata
2025-08-25,Jean,2.0,13389.06,,Bahaa Blanca
2025-08-25,Remera,3.0,10312.19,Sofaa,Caba
2025-08-25,Zapatilla,3.0,12466.28,Sofaa,Caba
2025-08-25,Gorra,1.0,17312.07,Mario,Rosario
2025-08-25,Medias,3.0,1876.45,Mario,La Plata
2025-08-25,Medias,2.0,3007.93,Luz,Bahaa Blanca
2025-08-25,Pantala3N,3.0,5336.15,Ana,Rosario
2025-08-25,Jean,1.0,3960.15,Luz,Bahaa Blanca
2025-08-25,Jean,3.0,8253.83,Juan,La Plata
2025-08-25,Gorra,2.0,2569.05,Carlos,Mar Del Plata
2025-08-25,Camisa,2.0,1690.95,,Rosario
2025-08-25,Short,2.0,5730.23,,Caba
2025-08-25,Remera,2.0,18152.14,Lucaa,Bahaa Blanca
2025-08-25,Campera,1.0,13024.34,,Bahaa Blanca
2025-08-25,Short,2.0,14429.43,Luz,Caba
2025-08-25,Gorra,2.0,7499.85,Mario,Caba
2025-08-25,Pantala3N,3.0,17914.1,Ana,Bahaa Blanca
2025-08-25,Jean,1.0,6014.67,Sofaa,Caba
2025-08-25,Remera,3.0,10409.95,Carlos,La Plata
2025-08-25,Campera,3.0,2204.59,Carlos,Rosario
2025-08-25,Jean,3.0,8092.54,Mario,Caba
2025-08-25,Zapatilla,1.0,7880.76,Sofaa,Bahaa Blanca
2025-08-25,Pantala3N,1.0,17891.43,Mario,Rosario
2025-08-25,Camisa,2.0,16351.52,,Mar Del Plata
2025-08-25,Jean,1.0,2182.74,Luz,Caba
2025-08-25,Short,2.0,11527.39,Juan,La Plata
2025-08-25,Medias,3.0,9082.64,,Bahaa Blanca
2025-08-25,Medias,3.0,18103.39,Lucaa,La Plata
2025-08-25,Short,2.0,18513.34,Ana,Caba
2025-08-25,Short,2.0,3322.12,Luz,Caba
2025-08-25,Camisa,3.0,3051.4,Carlos,Rosario
2025-08-25,Remera,1.0,19393.47,Mario,La Plata
2025-08-25,Short,2.0,4892.57,Mario,Mar Del Plata
2025-08-25,Pantala3N,3.0,11771.76,Mario,Rosario
2025-08-25,Pantala3N,2.0,19621.35,Lucaa,Mar Del Plata
2025-08-25,Jean,2.0,15116.92,,Caba
2025-08-25,Gorra,3.0,9373.31,Ana,Bahaa Blanca
2025-08-25,Campera,1.0,11929.64,Mario,La Plata
2025-08-25,Camisa,1.0,19854.42,Luz,Mar Del Plata
2025-08-25,Short,2.0,6150.48,Ana,Caba
2025-08-25,Buzo,1.0,6877.38,Mario,Bahaa Blanca
2025-08-25,Zapatilla,3.0,11268.47,Carlos,Caba
2025-08-25,Zapatilla,3.0,11481.0,Carlos,Bahaa Blanca
2025-08-25,Camisa,2.0,13024.79,Juan,Rosario
2025-08-25,Pantala3N,1.0,17206.6,Luz,La Plata
2025-08-25,Camisa,3.0,5546.87,Sofaa,Mar Del Plata
2025-08-25,Short,2.0,18038.97,Mario,La Plata
2025-08-25,Gorra,3.0,4490.33,Carlos,La Plata
2025-08-25,Zapatilla,2.0,7258.81,,Rosario
2025-08-25,Campera,3.0,14064.57,Lucaa,Mar Del Plata
2025-08-25,Gorra,2.0,11972.05,Luz,La Plata
2025-08-25,Buzo,2.0,16990.72,Sofaa,La Plata
2025-08-25,Buzo,1.0,7160.79,Juan,Caba
2025-08-25,Gorra,1.0,3585.47,Ana,Rosario
2025-08-25,Pantala3N,1.0,6573.59,,Caba
2025-08-25,Camisa,1.0,16777.71,Mario,La Plata
2025-08-25,Medias,2.0,5344.2,Lucaa,Rosario
2025-08-25,Medias,3.0,10260.89,Juan,Mar Del Plata
2025-08-25,Remera,2.0,15877.21,Carlos,Mar Del Plata
2025-08-24,Buzo,1.0,1991.7,Carlos,Mar Del Plata
2025-08-24,Remera,3.0,2367.67,Carlos,Caba
2025-08-24,Campera,2.0,19474.89,Ana,Mar Del Plata
2025-08-24,Medias,3.0,5845.12,Lucaa,Mar Del Plata
2025-08-24,Buzo,3.0,10682.63,Sofaa,La Plata
2025-08-24,Gorra,1.0,3665.89,,Mar Del Plata
2025-08-24,Buzo,2.0,18837.5,Lucaa,Bahaa Blanca
2025-08-24,Short,3.0,6860.26,Carlos,La Plata
2025-08-24,Short,3.0,11439.41,Sofaa,Rosario
2025-08-24,Zapatilla,1.0,2958.51,Lucaa,Caba
2025-08-24,Gorra,3.0,10932.7,Sofaa,Rosario
2025-08-24,Campera,3.0,8413.71,Mario,Mar Del Plata
2025-08-24,Campera,3.0,4244.08,Luz,La Plata
2025-08-24,Gorra,2.0,5827.11,Luz,Bahaa Blanca
2025-08-24,Zapatilla,2.0,13116.07,Carlos,Mar Del Plata
2025-08-24,Pantala3N,2.0,3651.92,,Caba
2025-08-24,Medias,2.0,14361.22,Ana,Bahaa Blanca
2025-08-24,Remera,1.0,14698.36,Lucaa,Rosario
2025-08-24,Zapatilla,2.0,16540.66,Luz,Mar Del Plata
2025-08-24,Jean,2.0,9336.9,Sofaa,Caba
2025-08-24,Remera,2.0,7524.68,,Caba
2025-08-24,Medias,1.0,14363.6,,Rosario
2025-08-24,Jean,3.0,7935.02,Sofaa,Caba
2025-08-24,Pantala3N,3.0,11612.89,Juan,Caba
2025-08-24,Short,1.0,13650.26,Carlos,Caba
2025-08-24,Pantala3N,3.0,17972.78,Juan,Bahaa Blanca
2025-08-24,Buzo,2.0,18542.51,Carlos,La Plata
2025-08-24,Campera,2.0,12791.78,Juan,Bahaa Blanca
2025-08-24,Medias,1.0,18369.13,Luz,Bahaa Blanca
2025-08-24,Camisa,1.0,15262.53,,Caba
2025-08-24,Zapatilla,2.0,10643.14,Mario,Caba
2025-08-24,Short,1.0,9322.47,Luz,Rosario
2025-08-24,Pantala3N,2.0,1673.78,Mario,Mar Del Plata
2025-08-24,Camisa,1.0,13202.0,Mario,La Plata
2025-08-24,Jean,2.0,10708.13,,La Plata
2025-08-24,Pantala3N,1.0,11782.28,Sofaa,Rosario
2025-08-24,Pantala3N,3.0,13324.74,,Caba
2025-08-24,Remera,3.0,9206.46,Sofaa,Bahaa Blanca
2025-08-24,Buzo,2.0,3850.63,Lucaa,Mar Del Plata
2025-08-24,Camisa,2.0,7739.14,Luz,Caba
2025-08-24,Pantala3N,2.0,11003.16,Sofaa,Caba
2025-08-24,Zapatilla,3.0,8979.62,Carlos,Bahaa Blanca
2025-08-24,Remera,2.0,15281.96,Carlos,Caba
2025-08-24,Short,3.0,1767.5,Carlos,Caba
2025-08-24,Gorra,3.0,3080.18,Mario,Caba
2025-08-24,Camisa,3.0,9917.32,,Caba
2025-08-24,Buzo,3.0,12358.5,,Mar Del Plata
2025-08-24,Gorra,2.0,15901.97,Ana,Caba
2025-08-24,Remera,3.0,13242.42,Ana,Rosario
2025-08-24,Pantala3N,1.0,3723.66,Mario,Bahaa Blanca
2025-08-24,Zapatilla,2.0,4940.76,Lucaa,Rosario
2025-08-24,Jean,2.0,11304.31,Carlos,Bahaa Blanca
2025-08-24,Medias,1.0,15432.19,,Bahaa Blanca
2025-08-24,Short,1.0,7914.94,,Mar Del Plata
2025-08-24,Medias,1.0,11668.68,Mario,Rosario
2025-08-24,Short,2.0,11575.49,Luz,Bahaa Blanca
2025-08-24,Gorra,1.0,7100.54,Juan,Caba
2025-08-24,Jean,3.0,19689.6,Carlos,Bahaa Blanca
2025-08-24,Medias,3.0,11563.26,Ana,Bahaa Blanca
2025-08-24,Gorra,3.0,15674.14,,Caba
2025-08-24,Short,3.0,19450.27,Ana,Mar Del Plata
2025-08-24,Pantala3N,1.0,2690.53,Mario,Bahaa Blanca
2025-08-24,Remera,1.0,5097.63,Juan,Mar Del Plata
2025-08-24,Zapatilla,1.0,5580.93,Juan,Bahaa Blanca
2025-08-24,Camisa,1.0,16254.64,Sofaa,Bahaa Blanca
2025-08-24,Jean,2.0,9436.67,Juan,Caba
2025-08-24,Campera,3.0,4706.36,Carlos,La Plata
2025-08-24,Short,1.0,10035.38,Mario,Rosario
2025-08-24,Buzo,1.0,2907.51,Lucaa,La Plata
2025-08-24,Pantala3N,3.0,5794.18,Luz,Bahaa Blanca
2025-08-24,Pantala3N,2.0,14017.03,Carlos,La Plata
2025-08-24,Short,3.0,4157.89,Lucaa,Bahaa Blanca
2025-08-24,Jean,1.0,16772.11,Juan,Rosario
2025-08-24,Gorra,3.0,11418.7,,La Plata
2025-08-24,Campera,1.0,7024.39,Carlos,Mar Del Plata
2025-08-24,Gorra,2.0,7305.93,,La Plata
2025-08-24,Camisa,2.0,9159.0,Sofaa,La Plata
2025-08-24,Camisa,1.0,3192.9,Carlos,Mar Del Plata
2025-08-24,Medias,1.0,19489.43,Lucaa,Rosario
2025-08-24,Camisa,2.0,13557.8,Lucaa,Bahaa Blanca
2025-08-24,Camisa,3.0,11620.25,,Mar Del Plata
2025-08-24,Campera,3.0,18098.98,,Rosario
2025-08-24,Jean,3.0,8966.07,Juan,La Plata
2025-08-24,Campera,3.0,9741.04,Carlos,Caba
2025-08-24,Pantala3N,3.0,3587.9,Lucaa,Rosario
2025-08-24,Pantala3N,2.0,6777.57,Carlos,Bahaa Blanca
2025-08-24,Remera,1.0,3005.07,Luz,Bahaa Blanca
2025-08-24,Camisa,1.0,10950.52,,Rosario
2025-08-24,Remera,1.0,15815.06,Lucaa,La Plata
2025-08-24,Jean,1.0,13612.84,Carlos,Rosario
2025-08-24,Zapatilla,1.0,11304.96,Carlos,Mar Del Plata
2025-08-24,Campera,1.0,17397.65,Sofaa,Mar Del Plata
2025-08-24,Jean,3.0,3645.64,Luz,La Plata
2025-08-24,Gorra,2.0,16908.53,Juan,Mar Del Plata
2025-08-24,Buzo,3.0,12092.31,Sofaa,Mar Del Plata
2025-08-24,Medias,2.0,10271.42,,Caba
2025-08-24,Pantala3N,1.0,6388.76,Sofaa,Rosario
2025-08-24,Campera,1.0,10135.41,Luz,Mar Del Plata
2025-08-24,Short,2.0,13867.41,Carlos,Mar Del Plata
2025-08-24,Medias,2.0,18894.99,Luz,Mar Del Plata
2025-08-24,Jean,2.0,5784.7,Carlos,La Plata
2025-08-24,Zapatilla,1.0,2997.76,Luz,Rosario
2025-08-24,Camisa,2.0,9748.33,Carlos,Mar Del Plata
2025-08-24,Medias,2.0,12133.61,Mario,Mar Del Plata
2025-08-24,Camisa,3.0,12885.14,Luz,Caba
2025-08-24,Jean,1.0,7051.32,Juan,La Plata
2025-08-24,Buzo,3.0,7572.66,Sofaa,La Plata
2025-08-24,Campera,1.0,4849.65,Luz,Mar Del Plata
2025-08-24,Remera,2.0,8626.68,Ana,Caba
2025-08-24,Buzo,2.0,5640.55,Ana,Rosario
2025-08-24,Camisa,2.0,10223.26,Carlos,Rosario
2025-08-24,Pantala3N,2.0,3680.98,Mario,Bahaa Blanca
2025-08-24,Remera,1.0,19980.66,Luz,Bahaa Blanca
2025-08-24,Remera,1.0,19645.71,Carlos,Rosario
2025-08-24,Camisa,3.0,11499.79,Sofaa,La Plata
2025-08-24,Pantala3N,1.0,11681.26,,Rosario
2025-08-24,Pantala3N,2.0,4447.46,Sofaa,Mar Del Plata
2025-08-24,Jean,3.0,3012.11,Juan,Bahaa Blanca
2025-08-24,Medias,3.0,10571.15,Sofaa,Bahaa Blanca
2025-08-24,Gorra,3.0,14249.84,Ana,Caba
2025-08-24,Campera,3.0,7973.68,Sofaa,Mar Del Plata
2025-08-24,Campera,2.0,5974.42,Juan,Caba
2025-08-24,Short,2.0,13824.14,Mario,Rosario
2025-08-24,Remera,2.0,5752.99,Luz,Bahaa Blanca
2025-08-24,Campera,1.0,7428.43,Mario,Bahaa Blanca
2025-08-24,Camisa,3.0,10446.62,Sofaa,Mar Del Plata
2025-08-24,Buzo,2.0,7416.77,Lucaa,Caba
2025-08-24,Buzo,2.0,17522.09,Juan,La Plata
2025-08-24,Remera,3.0,19627.36,Mario,Caba
2025-08-24,Camisa,2.0,1645.62,Lucaa,La Plata
2025-08-24,Remera,2.0,7781.44,Sofaa,Rosario
2025-08-24,Buzo,3.0,15594.02,Juan,Bahaa Blanca
2025-08-24,Pantala3N,3.0,1748.8,Ana,Mar Del Plata
2025-08-24,Gorra,2.0,19954.48,Ana,Caba
2025-08-24,Zapatilla,3.0,9746.27,Lucaa,Mar Del Plata
2025-08-24,Camisa,2.0,2257.09,Ana,Bahaa Blanca
2025-08-24,Pantala3N,1.0,11750.95,Luz,La Plata
2025-08-24,Medias,2.0,16024.51,,Bahaa Blanca
2025-08-24,Remera,3.0,11117.94,Ana,Mar Del Plata
2025-08-24,Camisa,1.0,1833.25,Lucaa,Mar Del Plata
2025-08-24,Zapatilla,2.0,10291.48,Lucaa,Rosario
2025-08-23,Campera,1.0,4147.68,Luz,Rosario
2025-08-23,Short,2.0,14399.61,Luz,Caba
2025-08-23,Gorra,2.0,12974.06,Ana,Caba
2025-08-23,Jean,1.0,9819.15,Ana,Mar Del Plata
2025-08-23,Buzo,3.0,12219.82,Mario,La Plata
2025-08-23,Remera,2.0,18956.79,Luz,La Plata
2025-08-23,Zapatilla,3.0,10664.22,Sofaa,Caba
2025-08-23,Gorra,1.0,19868.58,Carlos,Mar Del Plata
2025-08-23,Remera,2.0,17331.54,,Rosario
2025-08-23,Pantala3N,3.0,6656.03,Sofaa,Rosario
2025-08-23,Pantala3N,2.0,3823.66,Ana,Mar Del Plata
2025-08-23,Camisa,3.0,6385.15,Carlos,Mar Del Plata
2025-08-23,Jean,3.0,9814.13,Lucaa,Bahaa Blanca
2025-08-23,Zapatilla,1.0,15051.01,Mario,Rosario
2025-08-23,Short,2.0,8057.93,Mario,Bahaa Blanca
2025-08-23,Buzo,2.0,14631.04,,Bahaa Blanca
2025-08-23,Camisa,2.0,12942.21,Sofaa,La Plata
2025-08-23,Short,3.0,14408.72,Luz,Caba
2025-08-23,Gorra,3.0,10033.19,Sofaa,Mar Del Plata
2025-08-23,Camisa,3.0,12888.51,Luz,La Plata
2025-08-23,Medias,2.0,11387.57,Juan,Mar Del Plata
2025-08-23,Medias,1.0,4121.8,Mario,La Plata
2025-08-23,Short,1.0,15817.59,Lucaa,Caba
2025-08-23,Pantala3N,3.0,13644.7,Lucaa,La Plata
2025-08-23,Buzo,2.0,19631.87,Ana,Bahaa Blanca
2025-08-23,Buzo,2.0,11684.28,Luz,Caba
2025-08-23,Short,3.0,11655.82,Lucaa,Bahaa Blanca
2025-08-23,Short,1.0,3904.96,Lucaa,Bahaa Blanca
2025-08-23,Remera,2.0,19039.11,Sofaa,Rosario
2025-08-23,Short,1.0,19157.54,Sofaa,Mar Del Plata
2025-08-23,Buzo,2.0,12413.88,Lucaa,Rosario
2025-08-23,Short,2.0,5425.92,Sofaa,Bahaa Blanca
2025-08-23,Remera,3.0,7186.68,Lucaa,La Plata
2025-08-23,Zapatilla,1.0,14519.83,Luz,Caba
2025-08-23,Pantala3N,2.0,13545.63,Juan,Bahaa Blanca
2025-08-23,Pantala3N,2.0,17625.9,,Caba
2025-08-23,Zapatilla,1.0,10932.8,Juan,Bahaa Blanca
2025-08-23,Gorra,1.0,10481.19,Juan,La Plata
2025-08-23,Pantala3N,1.0,17191.58,,La Plata
2025-08-23,Buzo,2.0,18565.21,Ana,Caba
2025-08-23,Camisa,2.0,16848.41,Lucaa,Caba
2025-08-23,Pantala3N,1.0,9246.9,Carlos,Rosario
2025-08-23,Zapatilla,1.0,15371.46,Ana,Rosario
2025-08-23,Campera,3.0,5832.17,Mario,Caba
2025-08-23,Short,1.0,11663.26,Ana,Bahaa Blanca
2025-08-23,Camisa,1.0,13809.66,Sofaa,Mar Del Plata
2025-08-23,Short,2.0,7841.38,Sofaa,Rosario
2025-08-23,Jean,1.0,2148.46,Juan,Caba
2025-08-23,Campera,3.0,13037.97,Carlos,Bahaa Blanca
2025-08-23,Medias,2.0,15790.62,Luz,Caba
2025-08-23,Zapatilla,2.0,12140.52,Mario,Rosario
2025-08-23,Medias,1.0,15993.34,Carlos,Mar Del Plata
2025-08-23,Buzo,2.0,13303.26,Carlos,Mar Del Plata
2025-08-23,Campera,3.0,13017.08,Lucaa,La Plata
2025-08-23,Pantala3N,1.0,9472.57,Sofaa,Bahaa Blanca
2025-08-23,Medias,2.0,19299.79,,Bahaa Blanca
2025-08-23,Buzo,2.0,8828.33,Ana,Caba
2025-08-23,Pantala3N,3.0,16491.71,Carlos,Caba
2025-08-23,Campera,3.0,1710.64,,Rosario
2025-08-23,Jean,2.0,6333.12,Mario,Mar Del Plata
2025-08-23,Buzo,1.0,4198.72,,Bahaa Blanca
2025-08-23,Short,2.0,4616.55,Sofaa,Rosario
2025-08-23,Gorra,1.0,15799.19,Luz,Caba
2025-08-23,Gorra,3.0,17639.38,,Rosario
2025-08-23,Remera,3.0,9411.4,Juan,Rosario
2025-08-23,Gorra,2.0,2724.19,Ana,La Plata
2025-08-23,Short,1.0,13936.44,Carlos,Rosario
2025-08-23,Buzo,3.0,14618.5,Ana,Mar Del Plata
2025-08-23,Medias,2.0,17855.62,Mario,Rosario
2025-08-23,Zapatilla,1.0,10642.66,Juan,Bahaa Blanca
2025-08-23,Jean,1.0,18162.06,,Caba
2025-08-23,Buzo,1.0,2211.96,Mario,Mar Del Plata
2025-08-23,Remera,3.0,14711.61,Ana,Bahaa Blanca
2025-08-23,Camisa,1.0,13216.66,Lucaa,Bahaa Blanca
2025-08-23,Short,3.0,11767.1,Sofaa,Mar Del Plata
2025-08-23,Pantala3N,3.0,1987.55,Sofaa,Bahaa Blanca
2025-08-23,Pantala3N,1.0,5234.14,Ana,Bahaa Blanca
2025-08-23,Gorra,1.0,13116.96,,La Plata
2025-08-23,Short,1.0,5670.29,Sofaa,Mar Del Plata
2025-08-23,Jean,1.0,7124.47,Carlos,Mar Del Plata
2025-08-23,Short,3.0,4259.26,Lucaa,La Plata
2025-08-23,Buzo,1.0,9544.3,Lucaa,Mar Del Plata
2025-08-23,Camisa,2.0,7310.82,,Caba
2025-08-23,Campera,1.0,7370.55,Juan,Caba
2025-08-23,Buzo,2.0,6251.99,Carlos,La Plata
2025-08-23,Buzo,3.0,17691.7,Mario,Rosario
2025-08-23,Campera,2.0,4355.85,Luz,Caba
2025-08-23,Zapatilla,3.0,19200.95,Mario,Rosario
2025-08-23,Jean,2.0,18700.0,Carlos,Rosario
2025-08-23,Buzo,3.0,18290.07,,Rosario
2025-08-23,Jean,1.0,3599.26,Juan,La Plata
2025-08-23,Medias,3.0,4264.17,Mario,Mar Del Plata
2025-08-23,Pantala3N,2.0,1629.06,Ana,Bahaa Blanca
2025-08-23,Gorra,1.0,4395.76,Carlos,Caba
2025-08-23,Zapatilla,2.0,10047.64,Carlos,La Plata
2025-08-23,Campera,3.0,1520.18,Juan,Mar Del Plata
2025-08-23,Camisa,2.0,16365.38,Carlos,Mar Del Plata
2025-08-23,Buzo,3.0,2879.05,Ana,Rosario
2025-08-23,Gorra,2.0,11969.31,Sofaa,Mar Del Plata
2025-08-23,Gorra,1.0,2852.79,,Caba
2025-08-23,Gorra,3.0,18692.36,,La Plata
2025-08-23,Camisa,1.0,14106.49,Luz,Rosario
2025-08-23,Buzo,3.0,15553.01,Luz,Rosario
2025-08-23,Zapatilla,2.0,15875.09,Sofaa,Bahaa Blanca
2025-08-23,Pantala3N,1.0,17706.94,,Mar Del Plata
2025-08-23,Remera,1.0,13610.85,Carlos,La Plata
2025-08-23,Campera,2.0,2859.19,Lucaa,La Plata
2025-08-23,Short,2.0,10918.2,Lucaa,Rosario
2025-08-23,Remera,1.0,18789.4,Mario,Rosario
2025-08-23,Campera,1.0,3940.47,Luz,Rosario
2025-08-23,Gorra,1.0,13425.07,Juan,Mar Del Plata
2025-08-23,Short,1.0,14867.47,Juan,Caba
2025-08-23,Buzo,1.0,6104.18,,Caba
2025-08-23,Medias,1.0,16224.16,Lucaa,Mar Del Plata
2025-08-23,Campera,2.0,18697.27,Ana,Rosario
2025-08-23,Gorra,1.0,7595.81,Juan,La Plata
2025-08-23,Short,1.0,4695.92,,Bahaa Blanca
2025-08-23,Jean,1.0,6910.07,Juan,Mar Del Plata
2025-08-23,Remera,1.0,14215.97,Lucaa,La Plata
2025-08-23,Campera,1.0,13496.55,Carlos,Mar Del Plata
2025-08-23,Zapatilla,1.0,19739.61,,Caba
2025-08-23,Gorra,2.0,11019.63,Sofaa,Mar Del Plata
2025-08-23,Buzo,2.0,8021.77,Sofaa,La Plata
2025-08-23,Camisa,2.0,3013.61,Luz,Rosario
2025-08-23,Short,3.0,17755.82,Luz,Mar Del Plata
2025-08-23,Jean,2.0,7427.57,,Caba
2025-08-23,Zapatilla,3.0,8197.84,Ana,La Plata
2025-08-23,Gorra,3.0,14783.23,Juan,La Plata
2025-08-23,Camisa,3.0,8519.5,Ana,Rosario
2025-08-23,Campera,2.0,1564.35,,Rosario
2025-08-23,Zapatilla,3.0,14717.14,Juan,Caba
2025-08-23,Zapatilla,1.0,10528.56,Mario,Mar Del Plata
2025-08-23,Buzo,1.0,7610.19,Juan,Caba
2025-08-23,Buzo,3.0,13339.09,Sofaa,Bahaa Blanca
2025-08-23,Camisa,2.0,5120.24,Luz,Mar Del Plata
2025-08-23,Medias,1.0,17907.29,Juan,Mar Del Plata
2025-08-23,Medias,1.0,3357.53,Ana,Caba
2025-08-23,Pantala3N,3.0,9753.36,Ana,La Plata
2025-08-23,Pantala3N,2.0,16970.49,,Mar Del Plata
2025-08-23,Medias,3.0,15468.93,Lucaa,La Plata
2025-08-23,Buzo,3.0,9753.28,Ana,Mar Del Plata
2025-08-23,Camisa,3.0,6314.07,,La Plata
2025-08-23,Camisa,2.0,12999.93,Ana,Caba
2025-08-23,Camisa,2.0,13326.74,Juan,Bahaa Blanca
2025-08-23,Remera,3.0,5709.76,Mario,Rosario
2025-08-23,Zapatilla,1.0,1926.61,Ana,Bahaa Blanca
2025-08-23,Pantala3N,1.0,13621.79,Sofaa,Mar Del Plata
2025-08-23,Remera,1.0,19989.56,Juan,Mar Del Plata
2025-08-23,Jean,3.0,4136.66,Luz,La Plata
2025-08-23,Camisa,2.0,6003.19,Sofaa,Rosario
